time	species	protein	transcript	ribo_density
27	__protein3_rbs	0.4	0.0	0.0
27	__ribosome	69.6	0.0	0.0
27	__rnase_site_ext	6.8	0.0	0.0
27	p0	0.7	0.0	0.0
27	protein1	42.7	5.7	2.8904761000000003
27	protein2	16.3	3.5	3.0300001
27	protein3	0.9	1.3	2.0
27	r0	5.9	0.0	0.0
27	r1	5.1	0.0	0.0
27	rnapol	0.4	0.0	0.0
28	__protein1_rbs	2.2	0.0	0.0
28	__protein2_rbs	1.4	0.0	0.0
28	__protein3_rbs	0.1	0.0	0.0
28	__ribosome	68.2	0.0	0.0
28	__rnase_site_ext	7.0	0.0	0.0
28	p0	0.8	0.0	0.0
28	protein1	45.6	5.9	2.8053571
28	protein2	18.0	3.5	3.1133333
28	protein3	1.4	1.3	2.4166667
28	r0	6.1	0.0	0.0
28	r1	5.2	0.0	0.0
28	rnapol	0.7	0.0	0.0
29	__protein1_rbs	2.6	0.0	0.0
29	__protein2_rbs	1.5	0.0	0.0
29	__protein3_rbs	0.7	0.0	0.0
29	__ribosome	68.1	0.0	0.0
29	__rnase_site_ext	7.2	0.0	0.0
29	p0	0.8	0.0	0.0
29	protein1	48.4	6.1	2.8509523999999997
29	protein2	20.4	3.7	2.8316667000000004
29	protein3	2.2	1.3	2.2
29	r0	6.3	0.0	0.0
29	r1	5.4	0.0	0.0
29	rnapol	0.8	0.0	0.0
30	__protein1_rbs	2.6	0.0	0.0
30	__protein2_rbs	1.1	0.0	0.0
30	__protein3_rbs	0.2	0.0	0.0
30	__ribosome	66.4	0.0	0.0
30	__rnase_site_ext	7.3	0.0	0.0
30	p0	0.9	0.0	0.0
30	protein1	51.4	6.3	2.8808333
30	protein2	22.1	3.7	2.94
30	protein3	2.7	1.3	2.4666666
30	r0	6.5	0.0	0.0
30	r1	5.4	0.0	0.0
30	rnapol	0.8	0.0	0.0
31	__protein1_rbs	3.0	0.0	0.0
31	__protein2_rbs	1.9	0.0	0.0
31	__protein3_rbs	0.7	0.0	0.0
31	__ribosome	67.0	0.0	0.0
31	__rnase_site_ext	7.4	0.0	0.0
31	p0	0.9	0.0	0.0
31	protein1	54.6	6.5	2.7390475
31	protein2	24.3	4.2	2.5783332999999997
31	protein3	3.6	1.4	2.3666667
31	r0	6.4	0.0	0.0
31	r1	5.3	0.0	0.0
31	rnapol	0.7	0.0	0.0
32	__protein1_rbs	2.0	0.0	0.0
32	__protein2_rbs	2.3	0.0	0.0
32	__protein3_rbs	0.2	0.0	0.0
32	__ribosome	65.4	0.0	0.0
32	__rnase_site_ext	7.4	0.0	0.0
32	p0	0.9	0.0	0.0
32	protein1	57.5	6.3	3.0596429
32	protein2	26.3	4.4	2.46
